date,max_temperature_c,min_temperature_c,precipitation_mm,max_wind_speed_kmh,city,average_temperature_c,temperature_range_c,year,month,month_name,is_rainy_day
2025-09-28,28.0,17.7,0.6,6.5,New York,22.8,10.3,2025,9,September,True
2025-09-29,24.1,17.3,0.0,10.7,New York,20.7,6.8,2025,9,September,False
2025-09-30,25.4,17.0,0.0,14.1,New York,21.2,8.4,2025,9,September,False
2025-10-01,20.3,12.1,0.0,14.4,New York,16.2,8.2,2025,10,October,False
2025-10-02,19.1,9.6,0.0,8.7,New York,14.4,9.5,2025,10,October,False
2025-10-03,22.2,9.0,0.0,8.9,New York,15.6,13.2,2025,10,October,False
2025-10-04,27.8,11.8,0.0,9.4,New York,19.8,16.0,2025,10,October,False
2025-10-05,29.8,14.4,0.0,9.6,New York,22.1,15.4,2025,10,October,False
2025-10-06,26.8,14.6,0.0,12.8,New York,20.7,12.2,2025,10,October,False
2025-10-07,27.4,17.1,0.0,19.2,New York,22.2,10.3,2025,10,October,False
2025-10-08,21.8,14.5,5.4,17.4,New York,18.2,7.3,2025,10,October,True
2025-10-09,15.1,8.5,0.0,14.9,New York,11.8,6.6,2025,10,October,False
2025-10-10,16.2,4.9,0.0,11.4,New York,10.6,11.3,2025,10,October,False
2025-10-11,19.0,9.7,1.4,12.9,New York,14.4,9.3,2025,10,October,True
2025-10-12,16.5,13.1,13.9,24.6,New York,14.8,3.4,2025,10,October,True
2025-10-13,14.9,12.3,33.2,28.6,New York,13.6,2.6,2025,10,October,True
2025-10-14,16.2,12.2,0.1,19.0,New York,14.2,4.0,2025,10,October,True
2025-10-15,19.9,11.6,0.0,13.4,New York,15.8,8.3,2025,10,October,False
2025-10-16,15.3,7.2,0.0,17.5,New York,11.2,8.1,2025,10,October,False
2025-10-17,17.0,7.2,0.0,15.0,New York,12.1,9.8,2025,10,October,False
2025-10-18,17.9,6.5,0.0,7.6,New York,12.2,11.4,2025,10,October,False
2025-10-19,20.8,9.9,0.0,20.4,New York,15.4,10.9,2025,10,October,False
2025-10-20,20.1,12.3,10.2,23.9,New York,16.2,7.8,2025,10,October,True
2025-10-21,19.3,8.0,0.1,12.7,New York,13.6,11.3,2025,10,October,True
2025-10-22,16.7,11.4,1.5,21.1,New York,14.0,5.3,2025,10,October,True
2025-10-23,15.1,8.6,0.1,18.1,New York,11.8,6.5,2025,10,October,True
2025-10-24,14.9,5.9,0.0,11.9,New York,10.4,9.0,2025,10,October,False
2025-10-25,14.4,5.8,0.0,9.2,New York,10.1,8.6,2025,10,October,False
2025-10-26,14.4,6.9,0.1,7.2,New York,10.6,7.5,2025,10,October,True
2025-10-27,13.0,3.5,0.0,11.7,New York,8.2,9.5,2025,10,October,False
2025-10-28,12.4,4.3,0.0,21.7,New York,8.4,8.1,2025,10,October,False
2025-10-29,13.6,7.1,0.1,16.7,New York,10.4,6.5,2025,10,October,True
2025-10-30,16.5,10.9,44.4,26.5,New York,13.7,5.6,2025,10,October,True
2025-10-31,14.8,10.1,0.0,27.4,New York,12.4,4.7,2025,10,October,False
2025-11-01,14.5,7.6,0.0,22.0,New York,11.0,6.9,2025,11,November,False
2025-11-02,15.0,4.0,0.0,9.3,New York,9.5,11.0,2025,11,November,False
2025-11-03,14.0,6.3,0.1,16.3,New York,10.2,7.7,2025,11,November,True
2025-11-04,14.9,8.1,0.0,23.1,New York,11.5,6.8,2025,11,November,False
2025-11-05,18.3,4.0,0.0,20.6,New York,11.2,14.3,2025,11,November,False
2025-11-06,13.7,5.4,1.6,23.4,New York,9.6,8.3,2025,11,November,True
2025-11-07,15.4,1.8,0.0,18.2,New York,8.6,13.6,2025,11,November,False
2025-11-08,18.5,11.9,4.8,15.2,New York,15.2,6.6,2025,11,November,True
2025-11-09,16.4,8.5,0.2,16.5,New York,12.4,7.9,2025,11,November,True
2025-11-10,13.9,2.2,11.9,17.3,New York,8.0,11.7,2025,11,November,True
2025-11-11,4.4,0.8,0.5,28.2,New York,2.6,3.6,2025,11,November,True
2025-11-12,9.3,2.2,0.0,15.6,New York,5.8,7.1,2025,11,November,False
2025-11-13,10.5,5.0,1.8,21.1,New York,7.8,5.5,2025,11,November,True
2025-11-14,10.1,2.9,0.0,16.5,New York,6.5,7.2,2025,11,November,False
2025-11-15,8.8,1.3,0.8,13.0,New York,5.1,7.5,2025,11,November,True
2025-11-16,13.0,4.7,0.2,25.8,New York,8.8,8.3,2025,11,November,True
2025-11-17,6.2,1.4,0.0,25.5,New York,3.8,4.8,2025,11,November,False
2025-11-18,7.9,0.9,0.0,16.1,New York,4.4,7.0,2025,11,November,False
2025-11-19,8.3,2.1,4.6,8.7,New York,5.2,6.2,2025,11,November,True
2025-11-20,7.9,0.0,0.0,6.6,New York,4.0,7.9,2025,11,November,False
2025-11-21,11.0,2.5,0.0,14.4,New York,6.8,8.5,2025,11,November,False
2025-11-22,11.0,4.3,5.1,14.2,New York,7.6,6.7,2025,11,November,True
2025-11-23,7.7,-0.9,0.0,12.2,New York,3.4,8.6,2025,11,November,False
2025-11-24,11.4,4.2,0.0,13.5,New York,7.8,7.2,2025,11,November,False
2025-11-25,12.7,2.9,10.2,18.0,New York,7.8,9.8,2025,11,November,True
2025-11-26,15.4,10.9,4.6,17.6,New York,13.2,4.5,2025,11,November,True
2025-11-27,10.4,2.5,0.0,20.0,New York,6.4,7.9,2025,11,November,False
2025-11-28,5.7,0.1,0.0,25.9,New York,2.9,5.6,2025,11,November,False
2025-11-29,5.8,-0.3,0.0,16.0,New York,2.8,6.1,2025,11,November,False
2025-11-30,4.9,-0.4,3.3,12.5,New York,2.2,5.3,2025,11,November,True
2025-12-01,6.1,-0.4,0.0,17.8,New York,2.8,6.5,2025,12,December,False
2025-12-02,3.0,-1.6,17.2,17.2,New York,0.7,4.6,2025,12,December,True
2025-12-03,4.3,-1.3,0.0,17.7,New York,1.5,5.6,2025,12,December,False
2025-12-04,5.5,-3.4,0.1,20.4,New York,1.0,8.9,2025,12,December,True
2025-12-05,-0.8,-6.7,0.0,14.5,New York,-3.8,5.9,2025,12,December,False
2025-12-06,4.4,-1.8,0.4,9.7,New York,1.3,6.2,2025,12,December,True
2025-12-07,5.1,-1.7,0.0,11.8,New York,1.7,6.8,2025,12,December,False
2025-12-08,1.8,-4.5,0.0,18.6,New York,-1.4,6.3,2025,12,December,False
2025-12-09,-0.4,-7.5,0.0,15.8,New York,-4.0,7.1,2025,12,December,False
2025-12-10,6.5,-0.7,3.1,18.3,New York,2.9,7.2,2025,12,December,True
2025-12-11,4.0,-2.3,0.0,24.1,New York,0.8,6.3,2025,12,December,False
2025-12-12,1.6,-4.9,0.0,16.1,New York,-1.6,6.5,2025,12,December,False
2025-12-13,3.8,-4.5,0.8,8.0,New York,-0.4,8.3,2025,12,December,True
2025-12-14,0.5,-7.9,11.7,19.0,New York,-3.7,8.4,2025,12,December,True
2025-12-15,-2.9,-8.6,0.0,18.1,New York,-5.8,5.7,2025,12,December,False
2025-12-16,-2.4,-9.3,0.0,11.7,New York,-5.9,6.9,2025,12,December,False
2025-12-17,4.3,-6.5,0.0,14.5,New York,-1.1,10.8,2025,12,December,False
2025-12-18,5.9,-4.6,0.0,12.2,New York,0.7,10.5,2025,12,December,False
2025-12-19,14.5,-0.4,26.2,30.6,New York,7.0,14.9,2025,12,December,True
2025-12-20,2.5,-2.1,0.0,18.9,New York,0.2,4.6,2025,12,December,False
2025-12-21,7.9,-1.8,0.0,22.8,New York,3.1,9.7,2025,12,December,False
2025-12-22,3.1,-3.0,0.0,14.1,New York,0.1,6.1,2025,12,December,False
2025-12-23,3.1,0.2,2.9,10.8,New York,1.6,2.9,2025,12,December,True
2025-12-24,7.4,-1.0,0.0,24.6,New York,3.2,8.4,2025,12,December,False
2025-12-25,8.4,-1.7,0.0,21.2,New York,3.4,10.1,2025,12,December,False
2025-12-26,-2.7,-5.8,7.4,12.0,New York,-4.2,3.1,2025,12,December,True
2025-12-27,-1.0,-7.3,5.3,16.3,New York,-4.2,6.3,2025,12,December,True
2025-12-28,1.1,-11.6,0.9,9.4,New York,-5.2,12.7,2025,12,December,True
2025-12-29,7.4,-1.4,3.9,23.8,New York,3.0,8.8,2025,12,December,True
2025-12-30,-0.3,-3.0,0.0,25.5,New York,-1.6,2.7,2025,12,December,False
2025-12-31,-0.3,-3.7,0.0,16.5,New York,-2.0,3.4,2025,12,December,False
2025-01-01,16.9,7.8,0.0,8.8,Tel Aviv,12.4,9.1,2025,1,January,False
2025-01-02,18.1,8.3,0.0,12.8,Tel Aviv,13.2,9.8,2025,1,January,False
2025-01-03,17.0,6.1,0.0,9.3,Tel Aviv,11.6,10.9,2025,1,January,False
2025-01-04,18.7,6.9,0.0,7.2,Tel Aviv,12.8,11.8,2025,1,January,False
2025-01-05,20.6,9.6,0.0,15.6,Tel Aviv,15.1,11.0,2025,1,January,False
2025-01-06,18.7,12.2,0.0,13.1,Tel Aviv,15.4,6.5,2025,1,January,False
2025-01-07,18.5,9.4,0.0,10.4,Tel Aviv,14.0,9.1,2025,1,January,False
2025-01-08,20.9,8.9,0.0,7.5,Tel Aviv,14.9,12.0,2025,1,January,False
2025-01-09,20.6,11.7,0.0,9.3,Tel Aviv,16.2,8.9,2025,1,January,False
2025-01-10,19.1,12.1,10.6,15.3,Tel Aviv,15.6,7.0,2025,1,January,True
2025-01-11,18.0,11.1,1.4,18.8,Tel Aviv,14.6,6.9,2025,1,January,True
2025-01-12,18.4,12.9,0.6,13.0,Tel Aviv,15.6,5.5,2025,1,January,True
2025-01-13,20.7,10.0,0.0,7.9,Tel Aviv,15.4,10.7,2025,1,January,False
2025-01-14,21.8,9.3,0.0,7.9,Tel Aviv,15.6,12.5,2025,1,January,False
2025-01-15,19.8,9.8,0.0,10.6,Tel Aviv,14.8,10.0,2025,1,January,False
2025-01-16,19.9,12.6,0.0,11.0,Tel Aviv,16.2,7.3,2025,1,January,False
2025-01-17,19.4,11.6,0.0,13.6,Tel Aviv,15.5,7.8,2025,1,January,False
2025-01-18,18.9,9.1,0.0,16.0,Tel Aviv,14.0,9.8,2025,1,January,False
2025-01-19,18.3,10.6,0.0,12.8,Tel Aviv,14.4,7.7,2025,1,January,False
2025-01-20,18.3,11.1,0.0,10.3,Tel Aviv,14.7,7.2,2025,1,January,False
2025-01-21,20.8,9.9,0.0,11.9,Tel Aviv,15.4,10.9,2025,1,January,False
2025-01-22,18.8,12.0,1.1,13.0,Tel Aviv,15.4,6.8,2025,1,January,True
2025-01-23,17.5,12.2,2.9,13.1,Tel Aviv,14.8,5.3,2025,1,January,True
2025-01-24,17.4,11.5,0.5,12.0,Tel Aviv,14.4,5.9,2025,1,January,True
2025-01-25,18.7,11.8,0.3,9.9,Tel Aviv,15.2,6.9,2025,1,January,True
2025-01-26,17.3,10.4,0.5,14.2,Tel Aviv,13.8,6.9,2025,1,January,True
2025-01-27,19.7,10.2,0.0,10.0,Tel Aviv,15.0,9.5,2025,1,January,False
2025-01-28,21.7,11.1,0.0,15.7,Tel Aviv,16.4,10.6,2025,1,January,False
2025-01-29,23.1,13.1,0.0,17.9,Tel Aviv,18.1,10.0,2025,1,January,False
2025-01-30,21.7,10.8,0.0,10.2,Tel Aviv,16.2,10.9,2025,1,January,False
2025-01-31,19.3,10.8,0.7,16.5,Tel Aviv,15.0,8.5,2025,1,January,True
2025-02-01,19.5,11.8,0.3,11.5,Tel Aviv,15.6,7.7,2025,2,February,True
2025-02-02,20.1,10.1,0.0,15.1,Tel Aviv,15.1,10.0,2025,2,February,False
2025-02-03,19.3,10.0,0.0,9.4,Tel Aviv,14.6,9.3,2025,2,February,False
2025-02-04,19.0,9.3,0.0,13.0,Tel Aviv,14.2,9.7,2025,2,February,False
2025-02-05,18.1,13.6,6.9,32.9,Tel Aviv,15.8,4.5,2025,2,February,True
2025-02-06,14.3,11.6,9.0,34.9,Tel Aviv,13.0,2.7,2025,2,February,True
2025-02-07,14.5,12.6,0.0,19.9,Tel Aviv,13.6,1.9,2025,2,February,False
2025-02-08,15.2,11.7,0.0,16.5,Tel Aviv,13.4,3.5,2025,2,February,False
2025-02-09,13.5,10.6,5.5,16.7,Tel Aviv,12.0,2.9,2025,2,February,True
2025-02-10,14.8,9.9,6.9,19.4,Tel Aviv,12.4,4.9,2025,2,February,True
2025-02-11,16.0,10.1,0.5,12.9,Tel Aviv,13.0,5.9,2025,2,February,True
2025-02-12,13.9,9.5,5.5,15.6,Tel Aviv,11.7,4.4,2025,2,February,True
2025-02-13,16.7,10.2,0.5,21.2,Tel Aviv,13.4,6.5,2025,2,February,True
2025-02-14,16.0,8.8,0.0,11.8,Tel Aviv,12.4,7.2,2025,2,February,False
2025-02-15,21.5,8.6,0.0,13.8,Tel Aviv,15.0,12.9,2025,2,February,False
2025-02-16,18.5,11.8,0.3,17.8,Tel Aviv,15.2,6.7,2025,2,February,True
2025-02-17,18.3,10.6,0.3,10.6,Tel Aviv,14.4,7.7,2025,2,February,True
2025-02-18,21.0,9.1,0.0,8.7,Tel Aviv,15.0,11.9,2025,2,February,False
2025-02-19,18.2,10.3,1.8,12.2,Tel Aviv,14.2,7.9,2025,2,February,True
2025-02-20,17.6,12.5,1.4,25.8,Tel Aviv,15.0,5.1,2025,2,February,True
2025-02-21,15.2,10.1,0.4,22.4,Tel Aviv,12.6,5.1,2025,2,February,True
2025-02-22,13.8,9.0,0.2,16.3,Tel Aviv,11.4,4.8,2025,2,February,True
2025-02-23,12.0,7.6,0.6,18.8,Tel Aviv,9.8,4.4,2025,2,February,True
2025-02-24,11.0,5.6,1.2,17.5,Tel Aviv,8.3,5.4,2025,2,February,True
2025-02-25,13.6,2.0,0.0,14.7,Tel Aviv,7.8,11.6,2025,2,February,False
2025-02-26,16.2,5.4,0.0,18.5,Tel Aviv,10.8,10.8,2025,2,February,False
2025-02-27,18.9,7.7,0.0,18.4,Tel Aviv,13.3,11.2,2025,2,February,False
2025-02-28,18.1,7.0,0.0,13.9,Tel Aviv,12.6,11.1,2025,2,February,False
2025-03-01,17.3,9.9,2.3,12.5,Tel Aviv,13.6,7.4,2025,3,March,True
2025-03-02,19.3,9.0,0.0,15.2,Tel Aviv,14.2,10.3,2025,3,March,False
2025-03-03,19.1,8.5,0.0,12.0,Tel Aviv,13.8,10.6,2025,3,March,False
2025-03-04,19.9,10.3,0.0,13.9,Tel Aviv,15.1,9.6,2025,3,March,False
2025-03-05,20.4,12.1,0.8,15.9,Tel Aviv,16.2,8.3,2025,3,March,True
2025-03-06,23.7,13.0,0.0,16.4,Tel Aviv,18.4,10.7,2025,3,March,False
2025-03-07,18.7,13.2,6.8,17.2,Tel Aviv,16.0,5.5,2025,3,March,True
2025-03-08,19.8,11.8,0.0,17.5,Tel Aviv,15.8,8.0,2025,3,March,False
2025-03-09,19.2,11.7,0.4,11.6,Tel Aviv,15.4,7.5,2025,3,March,True
2025-03-10,20.1,12.2,0.1,13.7,Tel Aviv,16.2,7.9,2025,3,March,True
2025-03-11,21.2,10.6,0.0,15.3,Tel Aviv,15.9,10.6,2025,3,March,False
2025-03-12,27.1,10.2,0.0,13.6,Tel Aviv,18.6,16.9,2025,3,March,False
2025-03-13,31.1,22.3,0.0,20.5,Tel Aviv,26.7,8.8,2025,3,March,False
2025-03-14,25.7,17.2,0.0,11.9,Tel Aviv,21.4,8.5,2025,3,March,False
2025-03-15,24.9,12.2,0.0,15.4,Tel Aviv,18.5,12.7,2025,3,March,False
2025-03-16,27.7,13.9,0.0,10.0,Tel Aviv,20.8,13.8,2025,3,March,False
2025-03-17,27.8,14.6,0.0,13.0,Tel Aviv,21.2,13.2,2025,3,March,False
2025-03-18,25.0,16.5,0.0,16.2,Tel Aviv,20.8,8.5,2025,3,March,False
2025-03-19,20.8,16.1,3.9,23.9,Tel Aviv,18.5,4.7,2025,3,March,True
2025-03-20,16.8,12.0,5.5,33.5,Tel Aviv,14.4,4.8,2025,3,March,True
2025-03-21,15.7,11.4,1.0,21.8,Tel Aviv,13.6,4.3,2025,3,March,True
2025-03-22,16.9,9.8,1.0,11.4,Tel Aviv,13.4,7.1,2025,3,March,True
2025-03-23,18.6,9.0,0.0,16.4,Tel Aviv,13.8,9.6,2025,3,March,False
2025-03-24,21.4,10.0,0.0,16.0,Tel Aviv,15.7,11.4,2025,3,March,False
2025-03-25,23.8,12.4,0.0,16.8,Tel Aviv,18.1,11.4,2025,3,March,False
2025-03-26,26.6,11.9,0.0,14.7,Tel Aviv,19.2,14.7,2025,3,March,False
2025-03-27,30.6,18.2,0.0,11.1,Tel Aviv,24.4,12.4,2025,3,March,False
2025-03-28,32.6,19.2,0.0,15.7,Tel Aviv,25.9,13.4,2025,3,March,False
2025-03-29,20.7,17.2,0.3,14.0,Tel Aviv,19.0,3.5,2025,3,March,True
2025-03-30,20.6,13.8,0.1,14.1,Tel Aviv,17.2,6.8,2025,3,March,True
2025-03-31,27.9,12.0,0.0,10.1,Tel Aviv,20.0,15.9,2025,3,March,False
2025-04-01,31.1,20.1,0.1,18.6,Tel Aviv,25.6,11.0,2025,4,April,True
2025-04-02,23.5,17.0,0.0,13.1,Tel Aviv,20.2,6.5,2025,4,April,False
2025-04-03,23.8,13.7,0.0,15.8,Tel Aviv,18.8,10.1,2025,4,April,False
2025-04-04,20.8,13.6,0.0,15.0,Tel Aviv,17.2,7.2,2025,4,April,False
2025-04-05,21.2,14.4,1.0,15.6,Tel Aviv,17.8,6.8,2025,4,April,True
2025-04-06,30.0,14.0,0.0,11.0,Tel Aviv,22.0,16.0,2025,4,April,False
2025-04-07,23.7,17.4,0.0,18.7,Tel Aviv,20.5,6.3,2025,4,April,False
2025-04-08,35.1,16.6,0.0,12.6,Tel Aviv,25.8,18.5,2025,4,April,False
2025-04-09,23.7,17.4,0.6,16.3,Tel Aviv,20.5,6.3,2025,4,April,True
2025-04-10,19.0,16.2,0.0,22.0,Tel Aviv,17.6,2.8,2025,4,April,False
2025-04-11,18.3,14.4,2.1,20.4,Tel Aviv,16.4,3.9,2025,4,April,True
2025-04-12,19.4,14.2,1.1,22.1,Tel Aviv,16.8,5.2,2025,4,April,True
2025-04-13,20.1,12.5,0.1,14.4,Tel Aviv,16.3,7.6,2025,4,April,True
2025-04-14,19.1,11.6,2.1,22.4,Tel Aviv,15.4,7.5,2025,4,April,True
2025-04-15,20.6,15.4,0.1,23.2,Tel Aviv,18.0,5.2,2025,4,April,True
2025-04-16,21.6,10.7,0.0,18.6,Tel Aviv,16.2,10.9,2025,4,April,False
2025-04-17,28.1,13.4,0.0,22.0,Tel Aviv,20.8,14.7,2025,4,April,False
2025-04-18,27.3,16.4,0.0,20.0,Tel Aviv,21.8,10.9,2025,4,April,False
2025-04-19,24.9,16.4,0.0,13.5,Tel Aviv,20.6,8.5,2025,4,April,False
2025-04-20,23.0,14.6,0.0,13.1,Tel Aviv,18.8,8.4,2025,4,April,False
2025-04-21,23.4,14.6,0.0,13.2,Tel Aviv,19.0,8.8,2025,4,April,False
2025-04-22,32.7,17.5,0.0,19.8,Tel Aviv,25.1,15.2,2025,4,April,False
2025-04-23,36.2,19.9,0.0,25.8,Tel Aviv,28.0,16.3,2025,4,April,False
2025-04-24,22.9,18.6,0.0,15.6,Tel Aviv,20.8,4.3,2025,4,April,False
2025-04-25,22.6,17.5,0.1,14.8,Tel Aviv,20.0,5.1,2025,4,April,True
2025-04-26,21.9,15.9,0.1,14.9,Tel Aviv,18.9,6.0,2025,4,April,True
2025-04-27,22.8,14.6,0.0,19.3,Tel Aviv,18.7,8.2,2025,4,April,False
2025-04-28,22.6,16.3,0.0,16.5,Tel Aviv,19.5,6.3,2025,4,April,False
2025-04-29,22.5,16.4,0.3,13.0,Tel Aviv,19.4,6.1,2025,4,April,True
2025-04-30,38.7,15.4,0.3,31.3,Tel Aviv,27.0,23.3,2025,4,April,True
2025-05-01,23.2,18.3,0.1,14.3,Tel Aviv,20.8,4.9,2025,5,May,True
2025-05-02,24.4,16.2,0.0,14.9,Tel Aviv,20.3,8.2,2025,5,May,False
2025-05-03,23.5,15.4,0.0,17.2,Tel Aviv,19.4,8.1,2025,5,May,False
2025-05-04,21.9,16.6,4.5,15.8,Tel Aviv,19.2,5.3,2025,5,May,True
2025-05-05,22.4,16.1,1.6,15.6,Tel Aviv,19.2,6.3,2025,5,May,True
2025-05-06,25.1,14.9,0.0,15.3,Tel Aviv,20.0,10.2,2025,5,May,False
2025-05-07,25.4,14.3,0.0,18.6,Tel Aviv,19.8,11.1,2025,5,May,False
2025-05-08,26.2,15.0,0.0,18.5,Tel Aviv,20.6,11.2,2025,5,May,False
2025-05-09,28.3,16.7,0.0,17.9,Tel Aviv,22.5,11.6,2025,5,May,False
2025-05-10,27.2,18.1,0.0,14.9,Tel Aviv,22.6,9.1,2025,5,May,False
2025-05-11,28.8,18.1,0.0,15.6,Tel Aviv,23.5,10.7,2025,5,May,False
2025-05-12,28.8,20.6,0.0,24.7,Tel Aviv,24.7,8.2,2025,5,May,False
2025-05-13,29.4,18.2,0.0,13.7,Tel Aviv,23.8,11.2,2025,5,May,False
2025-05-14,24.2,19.8,0.2,18.3,Tel Aviv,22.0,4.4,2025,5,May,True
2025-05-15,24.0,18.6,0.0,16.7,Tel Aviv,21.3,5.4,2025,5,May,False
2025-05-16,27.1,15.6,0.0,16.7,Tel Aviv,21.4,11.5,2025,5,May,False
2025-05-17,36.9,18.5,0.0,20.7,Tel Aviv,27.7,18.4,2025,5,May,False
2025-05-18,27.6,20.9,0.0,18.2,Tel Aviv,24.2,6.7,2025,5,May,False
2025-05-19,24.4,19.3,0.0,14.3,Tel Aviv,21.8,5.1,2025,5,May,False
2025-05-20,23.8,17.2,0.0,15.7,Tel Aviv,20.5,6.6,2025,5,May,False
2025-05-21,24.2,16.9,0.0,15.7,Tel Aviv,20.5,7.3,2025,5,May,False
2025-05-22,25.3,18.7,0.1,14.2,Tel Aviv,22.0,6.6,2025,5,May,True
2025-05-23,26.2,19.7,0.0,16.9,Tel Aviv,23.0,6.5,2025,5,May,False
2025-05-24,26.7,20.1,0.0,14.7,Tel Aviv,23.4,6.6,2025,5,May,False
2025-05-25,28.0,18.5,0.0,13.7,Tel Aviv,23.2,9.5,2025,5,May,False
2025-05-26,32.9,18.9,0.0,17.6,Tel Aviv,25.9,14.0,2025,5,May,False
2025-05-27,25.2,21.2,0.2,18.0,Tel Aviv,23.2,4.0,2025,5,May,True
2025-05-28,24.8,20.8,0.0,17.7,Tel Aviv,22.8,4.0,2025,5,May,False
2025-05-29,25.6,20.4,0.0,15.7,Tel Aviv,23.0,5.2,2025,5,May,False
2025-05-30,26.3,19.1,0.0,12.3,Tel Aviv,22.7,7.2,2025,5,May,False
2025-05-31,28.3,17.6,0.0,18.3,Tel Aviv,23.0,10.7,2025,5,May,False
2025-06-01,26.7,20.5,0.0,17.5,Tel Aviv,23.6,6.2,2025,6,June,False
2025-06-02,24.9,19.7,0.0,15.2,Tel Aviv,22.3,5.2,2025,6,June,False
2025-06-03,25.6,21.0,0.1,13.9,Tel Aviv,23.3,4.6,2025,6,June,True
2025-06-04,26.3,20.2,0.0,14.4,Tel Aviv,23.2,6.1,2025,6,June,False
2025-06-05,28.4,20.0,0.0,17.7,Tel Aviv,24.2,8.4,2025,6,June,False
2025-06-06,28.1,18.9,0.0,15.4,Tel Aviv,23.5,9.2,2025,6,June,False
2025-06-07,27.1,20.3,0.0,14.4,Tel Aviv,23.7,6.8,2025,6,June,False
2025-06-08,26.8,20.0,0.0,15.5,Tel Aviv,23.4,6.8,2025,6,June,False
2025-06-09,27.1,21.9,0.0,14.4,Tel Aviv,24.5,5.2,2025,6,June,False
2025-06-10,27.4,21.2,0.0,14.5,Tel Aviv,24.3,6.2,2025,6,June,False
2025-06-11,27.7,22.1,0.0,14.7,Tel Aviv,24.9,5.6,2025,6,June,False
2025-06-12,28.2,21.1,0.0,13.9,Tel Aviv,24.6,7.1,2025,6,June,False
2025-06-13,28.0,20.5,0.0,13.7,Tel Aviv,24.2,7.5,2025,6,June,False
2025-06-14,28.2,21.9,0.0,14.3,Tel Aviv,25.0,6.3,2025,6,June,False
2025-06-15,27.3,22.6,0.2,16.1,Tel Aviv,25.0,4.7,2025,6,June,True
2025-06-16,27.4,22.3,0.6,16.9,Tel Aviv,24.8,5.1,2025,6,June,True
2025-06-17,27.9,20.7,0.0,17.7,Tel Aviv,24.3,7.2,2025,6,June,False
2025-06-18,29.6,22.3,0.0,18.4,Tel Aviv,26.0,7.3,2025,6,June,False
2025-06-19,29.1,21.2,0.0,15.8,Tel Aviv,25.2,7.9,2025,6,June,False
2025-06-20,28.2,21.2,0.0,15.4,Tel Aviv,24.7,7.0,2025,6,June,False
2025-06-21,28.4,21.4,0.0,15.9,Tel Aviv,24.9,7.0,2025,6,June,False
2025-06-22,28.3,21.8,0.0,17.4,Tel Aviv,25.0,6.5,2025,6,June,False
2025-06-23,28.8,24.1,0.1,15.7,Tel Aviv,26.4,4.7,2025,6,June,True
2025-06-24,29.2,23.5,0.0,16.7,Tel Aviv,26.4,5.7,2025,6,June,False
2025-06-25,28.8,23.3,0.0,15.5,Tel Aviv,26.0,5.5,2025,6,June,False
2025-06-26,28.6,21.7,0.0,14.8,Tel Aviv,25.2,6.9,2025,6,June,False
2025-06-27,29.7,19.8,0.0,13.8,Tel Aviv,24.8,9.9,2025,6,June,False
2025-06-28,30.7,20.5,0.0,14.3,Tel Aviv,25.6,10.2,2025,6,June,False
2025-06-29,30.7,22.9,0.0,15.4,Tel Aviv,26.8,7.8,2025,6,June,False
2025-06-30,29.9,23.8,0.1,14.7,Tel Aviv,26.8,6.1,2025,6,June,True
2025-07-01,32.0,22.8,0.0,14.7,Tel Aviv,27.4,9.2,2025,7,July,False
2025-07-02,30.1,24.1,0.0,15.1,Tel Aviv,27.1,6.0,2025,7,July,False
2025-07-03,29.4,23.8,0.0,15.0,Tel Aviv,26.6,5.6,2025,7,July,False
2025-07-04,30.3,23.6,0.0,15.7,Tel Aviv,27.0,6.7,2025,7,July,False
2025-07-05,30.6,23.0,0.0,16.7,Tel Aviv,26.8,7.6,2025,7,July,False
2025-07-06,30.5,23.4,0.0,15.8,Tel Aviv,27.0,7.1,2025,7,July,False
2025-07-07,30.1,24.0,0.0,14.8,Tel Aviv,27.0,6.1,2025,7,July,False
2025-07-08,30.2,24.7,0.1,15.3,Tel Aviv,27.4,5.5,2025,7,July,True
2025-07-09,29.4,23.4,0.0,15.7,Tel Aviv,26.4,6.0,2025,7,July,False
2025-07-10,30.0,23.1,0.0,15.5,Tel Aviv,26.6,6.9,2025,7,July,False
2025-07-11,30.5,24.1,0.0,15.1,Tel Aviv,27.3,6.4,2025,7,July,False
2025-07-12,30.6,23.8,0.0,14.8,Tel Aviv,27.2,6.8,2025,7,July,False
2025-07-13,29.9,24.0,0.0,15.7,Tel Aviv,27.0,5.9,2025,7,July,False
2025-07-14,29.3,23.9,0.0,15.1,Tel Aviv,26.6,5.4,2025,7,July,False
2025-07-15,30.2,23.9,0.0,17.3,Tel Aviv,27.0,6.3,2025,7,July,False
2025-07-16,31.9,23.3,0.0,14.2,Tel Aviv,27.6,8.6,2025,7,July,False
2025-07-17,33.7,22.0,0.0,14.8,Tel Aviv,27.8,11.7,2025,7,July,False
2025-07-18,31.8,23.7,0.0,13.8,Tel Aviv,27.8,8.1,2025,7,July,False
2025-07-19,30.1,24.7,0.2,14.8,Tel Aviv,27.4,5.4,2025,7,July,True
2025-07-20,30.6,24.9,0.2,16.2,Tel Aviv,27.8,5.7,2025,7,July,True
2025-07-21,30.5,25.1,0.0,15.3,Tel Aviv,27.8,5.4,2025,7,July,False
2025-07-22,31.0,24.4,0.0,14.5,Tel Aviv,27.7,6.6,2025,7,July,False
